electrode_name,region,label_id,distance_mm,method,x_mm,y_mm,z_mm,x_voxel,y_voxel,z_voxel
PCL11,Left-Cerebral-White-Matter,2,0.0,direct,-41.938,-14.95,2.117,86,159,270
PCL12,Left-Cerebral-White-Matter,2,0.0,direct,-45.268,-13.569,1.758,81,161,269
PCL13,Left-Cerebral-White-Matter,2,0.0,direct,-48.643,-12.487,2.031,75,163,270
PCL14,Left-Cerebral-White-Matter,2,0.0,direct,-52.018,-11.404,2.304,69,164,270
PCL15,Left-Cerebral-White-Matter,2,0.0,direct,-55.376,-9.881,2.787,64,167,271
AL1,Left-Amygdala,18,0.0,direct,-18.703,14.168,-31.334,122,208,213
AL2,Left-Amygdala,18,0.0,direct,-21.58,14.64,-32.092,118,209,212
AL3,Left-Amygdala,18,0.0,direct,-25.839,16.378,-33.123,110,212,211
AL4,Left-Amygdala,18,0.0,direct,-28.195,17.702,-33.44,106,214,210
AL5,Left-Cerebral-White-Matter,2,0.0,direct,-31.984,18.971,-34.66,100,216,208
AL6,Left-Cerebral-White-Matter,2,0.0,direct,-35.269,20.652,-35.65,94,219,207
AL7,ctx-lh-superiortemporal,1030,0.0,direct,-38.599,22.033,-36.008,89,221,207
AL8,Left-Cerebral-White-Matter,2,0.0,direct,-41.459,22.945,-36.556,84,222,206
AL9,ctx-lh-superiortemporal,1030,0.0,direct,-44.727,25.066,-37.336,79,226,205
AL10,ctx-lh-middletemporal,1015,0.0,direct,-47.1,25.95,-37.862,75,227,204
AL11,ctx-lh-middletemporal,1015,0.0,direct,-50.369,28.071,-38.642,69,231,203
AL12,ctx-lh-middletemporal,1015,0.84852815,nearest-neighbor,-53.716,29.012,-39.21,63,232,202
AHL1,Left-Hippocampus,17,0.0,direct,-27.126,2.561,-33.552,109,189,210
AHL2,Left-Hippocampus,17,0.0,direct,-30.473,3.502,-34.121,103,190,209
AHL3,Left-Hippocampus,17,0.0,direct,-33.333,4.414,-34.668,98,192,208
AHL4,Left-Inf-Lat-Vent,5,0.0,direct,-37.105,6.123,-35.679,92,195,207
AHL5,Left-Cerebral-White-Matter,2,0.0,direct,-39.982,6.595,-36.436,87,195,206
AHL6,Left-Cerebral-White-Matter,2,0.0,direct,-43.816,7.564,-37.026,80,197,205
AHL7,Left-Cerebral-White-Matter,2,0.0,direct,-47.163,8.505,-37.594,75,198,204
AHL8,ctx-lh-middletemporal,1015,0.0,direct,-50.952,9.774,-38.815,68,200,202
AHL9,Left-Cerebral-White-Matter,2,0.0,direct,-53.829,10.246,-39.572,64,201,201
AHL10,ctx-lh-middletemporal,1015,0.0,direct,-57.646,11.656,-39.951,57,203,201
AHL11,ctx-lh-middletemporal,1015,0.0,direct,-60.993,12.597,-40.52,52,205,200
AHL12,ctx-lh-middletemporal,1015,1.0392305,nearest-neighbor,-64.374,12.657,-41.508,46,205,199
PHL1,Left-Hippocampus,17,0.0,direct,-32.387,-9.58,-30.365,100,168,215
PHL2,Left-Hippocampus,17,0.0,direct,-35.795,-9.379,-30.512,95,169,215
PHL3,Left-Cerebral-White-Matter,2,0.0,direct,-39.16,-8.879,-31.29,89,169,214
PHL4,Left-Cerebral-White-Matter,2,0.0,direct,-42.585,-9.118,-31.647,83,169,213
PHL5,Left-Cerebral-White-Matter,2,0.0,direct,-45.949,-8.617,-32.425,78,170,212
PHL6,Left-Cerebral-White-Matter,2,0.0,direct,-49.375,-8.857,-32.782,72,169,212
PHL7,Left-Cerebral-White-Matter,2,0.0,direct,-53.226,-8.328,-33.582,65,170,211
PHL8,Left-Cerebral-White-Matter,2,0.0,direct,-56.59,-7.827,-34.36,60,171,210
PHL9,ctx-lh-middletemporal,1015,0.0,direct,-60.52,-8.478,-34.948,53,170,209
PHL10,ctx-lh-middletemporal,1015,0.0,direct,-63.867,-7.537,-35.516,48,171,208
PHL11,ctx-lh-middletemporal,1015,1.4696939,nearest-neighbor,-67.735,-7.448,-36.525,41,171,207
PHL12,ctx-lh-middletemporal,1015,4.569464,nearest-neighbor,-71.205,-7.987,-36.251,35,170,207
IPR1,ctx-rh-insula,2035,0.0,direct,35.351,8.68,-20.777,213,200,228
IPR2,ctx-rh-insula,2035,0.0,direct,34.153,7.242,-17.663,211,198,233
IPR3,ctx-rh-insula,2035,0.0,direct,32.938,5.363,-14.758,210,195,238
IPR4,Right-Cerebral-White-Matter,41,0.0,direct,32.254,3.755,-12.464,209,192,242
IPR5,Right-Cerebral-White-Matter,41,0.0,direct,31.056,2.317,-9.35,207,189,247
IPR6,Right-Cerebral-White-Matter,41,0.0,direct,29.84,0.438,-6.445,205,186,252
IPR7,Right-Cerebral-White-Matter,41,0.0,direct,28.625,-1.44,-3.541,203,183,257
IPR8,ctx-rh-insula,2035,0.0,direct,27.427,-2.879,-0.426,201,180,262
IPR9,Right-Cerebral-White-Matter,41,0.0,direct,26.211,-4.757,2.478,199,177,267
IPR10,Right-Cerebral-White-Matter,41,0.0,direct,24.996,-6.636,5.383,198,174,272
IPR11,Right-Cerebral-White-Matter,41,0.0,direct,23.797,-8.074,8.497,196,172,277
IPR12,Right-Cerebral-White-Matter,41,0.0,direct,22.599,-9.512,11.611,194,169,282
IPR13,Right-Cerebral-White-Matter,41,0.0,direct,21.367,-11.831,14.306,192,165,287
IPR14,Right-Cerebral-White-Matter,41,0.0,direct,20.717,-12.558,17.02,191,164,291
IPR15,Right-Cerebral-White-Matter,41,0.0,direct,19.502,-14.437,19.924,189,161,296
PCR1,Right-Cerebral-White-Matter,41,0.0,direct,1.444,-27.388,0.861,159,139,265
PCR2,ctx-rh-isthmuscingulate,2010,0.0,direct,5.357,-27.177,1.239,165,139,266
PCR3,Right-Cerebral-White-Matter,41,0.0,direct,8.766,-27.379,1.386,171,139,266
PCR4,Right-Cerebral-White-Matter,41,0.0,direct,12.192,-27.14,1.743,177,140,266
PCR5,Right-Cerebral-White-Matter,41,0.0,direct,16.105,-26.929,2.121,183,140,266
PCR6,Right-Cerebral-White-Matter,41,0.0,direct,19.53,-26.69,2.478,189,141,267
PCR7,Right-Cerebral-White-Matter,41,0.0,direct,22.956,-26.451,2.835,195,141,267
PCR8,Right-Cerebral-White-Matter,41,0.0,direct,26.365,-26.652,2.982,200,141,267
PCR9,Right-Cerebral-White-Matter,41,0.0,direct,29.791,-26.413,3.339,206,141,268
PCR10,Right-Cerebral-White-Matter,41,0.0,direct,33.172,-26.473,4.327,212,141,269
PCR11,Right-Cerebral-White-Matter,41,0.0,direct,36.598,-26.233,4.684,217,142,270
PCR12,Right-Cerebral-White-Matter,41,0.0,direct,40.511,-26.023,5.062,224,142,270
PCR13,ctx-rh-supramarginal,2031,0.0,direct,43.953,-25.343,5.629,230,143,271
PCR14,ctx-rh-supramarginal,2031,0.0,direct,46.847,-25.374,6.596,234,143,272
PCR15,ctx-rh-supramarginal,2031,0.0,direct,50.743,-25.605,6.764,241,143,272
ACR1,Right-Cerebral-White-Matter,41,0.0,direct,3.296,44.223,-0.781,160,258,263
ACR2,Right-Cerebral-White-Matter,41,0.0,direct,6.66,43.723,-0.003,166,258,265
ACR3,Right-Cerebral-White-Matter,41,0.0,direct,10.024,43.223,0.776,171,257,266
ACR4,Right-Cerebral-White-Matter,41,0.0,direct,12.901,42.751,1.533,176,256,267
ACR5,Right-Cerebral-White-Matter,41,0.0,direct,17.318,43.373,2.142,184,257,268
ACR6,Right-Cerebral-White-Matter,41,0.0,direct,20.178,42.461,2.689,188,256,268
ACR7,Right-Cerebral-White-Matter,41,0.0,direct,23.576,42.842,3.887,194,257,270
ACR8,Right-Cerebral-White-Matter,41,0.0,direct,27.427,42.312,4.686,201,256,271
ACR9,Right-Cerebral-White-Matter,41,0.0,direct,31.278,41.783,5.486,207,255,272
ACR10,Right-Cerebral-White-Matter,41,0.0,direct,34.676,42.164,6.684,213,256,274
ACR11,Right-Cerebral-White-Matter,41,0.0,direct,37.598,41.991,6.81,218,255,274
ACR12,Right-Cerebral-White-Matter,41,0.0,direct,41.449,41.462,7.609,224,255,275
AHR1,Right-Cerebral-White-Matter,41,0.0,direct,24.181,-0.285,-35.133,194,185,204
AHR2,Right-Hippocampus,53,0.0,direct,27.528,-1.226,-34.565,200,184,205
AHR3,Right-Cerebral-White-Matter,41,0.0,direct,30.92,-1.868,-34.628,205,183,205
AHR4,Right-Cerebral-White-Matter,41,0.0,direct,34.312,-2.51,-34.691,211,182,205
AHR5,ctx-rh-fusiform,2007,0.6,nearest-neighbor,37.703,-3.151,-34.754,217,181,204
AHR6,ctx-rh-inferiortemporal,2009,0.0,direct,41.067,-3.652,-33.975,222,180,205
AHR7,Right-Cerebral-White-Matter,41,0.0,direct,44.929,-4.763,-34.227,229,178,205
AHR8,Right-Cerebral-White-Matter,41,0.0,direct,48.338,-4.964,-34.08,234,178,205
AHR9,ctx-rh-inferiortemporal,2009,0.0,direct,51.73,-5.606,-34.143,240,177,205
AHR10,ctx-rh-middletemporal,2015,0.0,direct,55.626,-5.836,-33.975,247,177,205
AHR11,ctx-rh-middletemporal,2015,1.3416408,nearest-neighbor,58.973,-6.777,-33.407,252,175,205
AHR12,ctx-rh-middletemporal,2015,1.8000001,nearest-neighbor,62.365,-7.419,-33.47,258,174,205
